from_node_id,to_node_id,distance_m,base_time_sec
77,74,139.24018467372082,12.531616620634873
74,77,139.24018467372082,12.531616620634873
90,84,139.76438930595356,12.57879503753582
84,90,139.76438930595356,12.57879503753582
209,194,139.9031742482787,12.591285682345083
194,209,139.9031742482787,12.591285682345083
137,136,140.4022115849608,10.831027750839834
136,137,140.4022115849608,10.831027750839834
262,279,140.58443499458338,12.652599149512502
279,262,140.58443499458338,12.652599149512502
309,167,142.2158985600853,12.799430870407676
167,309,142.2158985600853,12.799430870407676
224,319,142.57271759741013,12.831544583766911
319,224,142.57271759741013,12.831544583766911
7,6,142.88760634019627,10.28790765649413
6,7,142.88760634019627,10.28790765649413
312,352,143.01014592087833,12.870913132879048
352,312,143.01014592087833,12.870913132879048
258,247,143.01923116844836,12.871730805160352
247,258,143.01923116844836,12.871730805160352
341,343,143.22736258844873,10.31237010636831
343,341,143.22736258844873,10.31237010636831
258,244,143.37109024526188,12.903398122073568
244,258,143.37109024526188,12.903398122073568
90,81,143.86802426619576,12.948122183957619
81,90,143.86802426619576,12.948122183957619
297,126,144.21268557795818,12.979141702016236
126,297,144.21268557795818,12.979141702016236
261,260,144.22681652979048,12.980413487681142
260,261,144.22681652979048,12.980413487681142
20,309,144.25830383257085,12.983247344931376
309,20,144.25830383257085,12.983247344931376
327,144,144.76778495902187,13.029100646311967
144,327,144.76778495902187,13.029100646311967
112,45,145.08755791943815,13.057880212749433
45,112,145.08755791943815,13.057880212749433
1,102,145.71243311103416,10.49129518399446
102,1,145.71243311103416,10.49129518399446
364,230,145.75383022719356,11.243866903240647
230,364,145.75383022719356,11.243866903240647
301,224,145.84169545986308,10.500602073110143
224,301,145.84169545986308,10.500602073110143
244,247,146.33412944742713,13.170071650268442
247,244,146.33412944742713,13.170071650268442
51,35,146.7875900256488,10.568706481846712
35,51,146.7875900256488,10.568706481846712
213,214,147.59610406029856,13.28364936542687
214,213,147.59610406029856,13.28364936542687
62,281,147.9658671999742,13.316928047997678
281,62,147.9658671999742,13.316928047997678
154,153,148.1315716677736,13.331841450099624
153,154,148.1315716677736,13.331841450099624
290,68,149.1287274167655,13.421585467508898
68,290,149.1287274167655,13.421585467508898
12,21,149.14822575813253,10.738672254585543
21,12,149.14822575813253,10.738672254585543
6,5,150.11290040615125,10.80812882924289
5,6,150.11290040615125,10.80812882924289
22,127,150.43267201176366,10.831152384846984
127,22,150.43267201176366,10.831152384846984
340,152,150.80760274363334,10.8581473975416
152,340,150.80760274363334,10.8581473975416
158,155,151.57566292967599,13.641809663670838
155,158,151.57566292967599,13.641809663670838
39,104,151.68225669614324,13.65140310265289
104,39,151.68225669614324,13.65140310265289
373,310,151.974094907703,10.942134833354617
310,373,151.974094907703,10.942134833354617
304,98,152.63158468297001,10.989474097173842
98,304,152.63158468297001,10.989474097173842
262,149,154.11672580302678,13.870505322272411
149,262,154.11672580302678,13.870505322272411
47,159,154.55021633534977,13.909519470181479
159,47,154.55021633534977,13.909519470181479
325,320,154.67191382681835,13.920472244413652
320,325,154.67191382681835,13.920472244413652
195,202,154.67710454413793,13.920939408972414
202,195,154.67710454413793,13.920939408972414
257,249,155.6237679823414,14.006139118410726
249,257,155.6237679823414,14.006139118410726
323,22,156.74887333113006,11.285918879841365
22,323,156.74887333113006,11.285918879841365
78,84,157.59570462912205,14.183613416620986
84,78,157.59570462912205,14.183613416620986
39,103,158.1779134664122,14.2360122119771
103,39,158.1779134664122,14.2360122119771
241,253,158.41651489692137,14.257486340722924
253,241,158.41651489692137,14.257486340722924
348,309,158.47378338862075,14.262640504975867
309,348,158.47378338862075,14.262640504975867
14,13,158.67691403709287,11.424737810670686
13,14,158.67691403709287,11.424737810670686
254,149,159.21556803253918,14.329401122928525
149,254,159.21556803253918,14.329401122928525
138,165,159.4343130756813,11.479270541449054
165,138,159.4343130756813,11.479270541449054
245,256,160.08255496956855,14.40742994726117
256,245,160.08255496956855,14.40742994726117
96,117,160.21222119349574,14.419099907414616
117,96,160.21222119349574,14.419099907414616
111,228,161.41246043898303,11.621697151606778
228,111,161.41246043898303,11.621697151606778
166,4,161.95829737049212,11.660997410675433
4,166,161.95829737049212,11.660997410675433
52,69,162.1208399964499,14.590875599680489
69,52,162.1208399964499,14.590875599680489
40,0,163.05845146741592,11.740208505653948
0,40,163.05845146741592,11.740208505653948
241,262,165.76052138618508,14.918446924756656
262,241,165.76052138618508,14.918446924756656
344,151,166.0413741681511,11.95497894010688
151,344,166.0413741681511,11.95497894010688
351,176,167.55156863361822,15.079641177025639
176,351,167.55156863361822,15.079641177025639
350,349,168.06223329627744,15.12560099666497
349,350,168.06223329627744,15.12560099666497
69,282,169.43409714997176,15.249068743497459
282,69,169.43409714997176,15.249068743497459
338,111,169.51946147841264,12.20540122644571
111,338,169.51946147841264,12.20540122644571
316,150,169.8411685029374,12.228564132211494
150,316,169.8411685029374,12.228564132211494
120,119,172.76170231605505,12.438842566755966
119,120,172.76170231605505,12.438842566755966
170,35,174.0485489554701,12.531495524793847
35,170,174.0485489554701,12.531495524793847
311,222,174.81691511914562,12.586817888578485
222,311,174.81691511914562,12.586817888578485
98,308,174.83675958794203,12.588246690331827
308,98,174.83675958794203,12.588246690331827
316,328,175.1908259858677,15.767174338728092
328,316,175.1908259858677,15.767174338728092
244,250,176.59080007777195,15.893172006999475
250,244,176.59080007777195,15.893172006999475
30,0,177.39331795863475,12.772318893021703
0,30,177.39331795863475,12.772318893021703
214,64,178.509618584639,16.06586567261751
64,214,178.509618584639,16.06586567261751
119,129,181.69707219347518,13.082189197930212
129,119,181.69707219347518,13.082189197930212
216,5,181.70509973297223,13.082767180774
5,216,181.70509973297223,13.082767180774
119,121,181.77899824957066,13.088087873969089
121,119,181.77899824957066,13.088087873969089
216,26,182.16593589636025,13.11594738453794
26,216,182.16593589636025,13.11594738453794
157,70,182.67182332998055,16.44046409969825
70,157,182.67182332998055,16.44046409969825
8,7,183.6284342896406,13.221247268854123
7,8,183.6284342896406,13.221247268854123
313,96,183.7695665398214,13.231408790867142
96,313,183.7695665398214,13.231408790867142
24,172,184.90463233326795,13.313133527995294
172,24,184.90463233326795,13.313133527995294
9,8,185.21873360243973,13.335748819375661
8,9,185.21873360243973,13.335748819375661
30,32,185.87906317743813,13.383292548775547
32,30,185.87906317743813,13.383292548775547
143,296,186.43369365828514,13.423225943396531
296,143,186.43369365828514,13.423225943396531
274,276,186.4379563436841,16.779416070931568
276,274,186.4379563436841,16.779416070931568
175,53,186.92017982105614,16.82281618389505
53,175,186.92017982105614,16.82281618389505
88,212,187.17251365214904,13.476420982954732
212,88,187.17251365214904,13.476420982954732
130,59,187.37062063490694,13.490684685713301
59,130,187.37062063490694,13.490684685713301
266,140,187.82185357307392,16.903966821576653
140,266,187.82185357307392,16.903966821576653
224,325,189.08262019224225,17.017435817301802
325,224,189.08262019224225,17.017435817301802
299,14,189.16144183517574,14.592454084427844
14,299,189.16144183517574,14.592454084427844
178,177,189.29296143578733,17.03636652922086
177,178,189.29296143578733,17.03636652922086
168,119,189.9219920103756,13.674383424747043
119,168,189.9219920103756,13.674383424747043
6,95,190.4503706182565,17.140533355643086
95,6,190.4503706182565,17.140533355643086
146,242,191.5865830197453,17.242792471777076
242,146,191.5865830197453,17.242792471777076
341,339,193.17629471728364,13.908693219644423
339,341,193.17629471728364,13.908693219644423
169,174,194.9378116338688,17.54440304704819
174,169,194.9378116338688,17.54440304704819
236,165,195.50234877187606,14.076169111575076
165,236,195.50234877187606,14.076169111575076
16,315,196.1732647586877,14.124475062625516
315,16,196.1732647586877,14.124475062625516
331,131,197.19471841554588,17.747524657399126
131,331,197.19471841554588,17.747524657399126
113,4,197.96848607640408,14.253730997501094
4,113,197.96848607640408,14.253730997501094
55,176,201.64911252652885,18.148420127387595
176,55,201.64911252652885,18.148420127387595
100,38,202.0652461132163,18.185872150189468
38,100,202.0652461132163,18.185872150189468
70,74,202.10013741786605,18.189012367607944
74,70,202.10013741786605,18.189012367607944
78,80,205.4867930565454,18.493811375089088
80,78,205.4867930565454,18.493811375089088
1,304,206.49248037996685,14.867458587357614
304,1,206.49248037996685,14.867458587357614
349,167,206.93757878937336,14.899505672834882
167,349,206.93757878937336,14.899505672834882
6,223,207.09009659109753,18.638108693198777
223,6,207.09009659109753,18.638108693198777
323,24,207.5364932484183,14.94262751388612
24,323,207.5364932484183,14.94262751388612
262,258,208.08609034963652,18.727748131467287
258,262,208.08609034963652,18.727748131467287
303,1,210.3231979478564,15.143270252245664
1,303,210.3231979478564,15.143270252245664
306,369,210.38084762351718,16.229379673814183
369,306,210.38084762351718,16.229379673814183
366,365,211.6667806124315,19.050010255118835
365,366,211.6667806124315,19.050010255118835
127,24,214.4734807633781,15.442090614963224
24,127,214.4734807633781,15.442090614963224
61,351,214.7131829713618,15.459349173938051
351,61,214.7131829713618,15.459349173938051
348,331,214.87039128269802,19.33833521544282
331,348,214.87039128269802,19.33833521544282
368,32,215.11443968077765,15.488239657015992
32,368,215.11443968077765,15.488239657015992
200,199,216.312214743011,19.468099326870988
199,200,216.312214743011,19.468099326870988
35,171,217.60408408059413,15.667494053802779
171,35,217.60408408059413,15.667494053802779
263,264,219.8920997407816,19.790288976670343
264,263,219.8920997407816,19.790288976670343
213,315,221.04002143403324,15.914881543250393
315,213,221.04002143403324,15.914881543250393
217,216,221.93210699790248,15.979111703848979
216,217,221.93210699790248,15.979111703848979
198,188,222.21133296994086,19.999019967294675
188,198,222.21133296994086,19.999019967294675
31,27,222.88369621924497,16.04762612778564
27,31,222.88369621924497,16.04762612778564
167,18,223.42401284818396,16.086528925069246
18,167,223.42401284818396,16.086528925069246
246,261,223.97449594266396,20.157704634839757
261,246,223.97449594266396,20.157704634839757
231,230,224.4895261107612,16.163245879974806
230,231,224.4895261107612,16.163245879974806
175,170,224.54542455046973,20.209088209542273
170,175,224.54542455046973,20.209088209542273
146,145,224.58785137589916,16.17032529906474
145,146,224.58785137589916,16.17032529906474
2,3,225.23614881539902,16.21700271470873
3,2,225.23614881539902,16.21700271470873
126,123,226.19688216472275,20.357719394825047
123,126,226.19688216472275,20.357719394825047
206,202,226.5138713748513,20.386248423736614
202,206,226.5138713748513,20.386248423736614
283,58,232.57528153121922,16.745420270247784
58,283,232.57528153121922,16.745420270247784
96,97,232.73145602926672,20.945831042634005
97,96,232.73145602926672,20.945831042634005
369,118,236.7698025000176,18.265099050001357
118,369,236.7698025000176,18.265099050001357
8,89,237.5213085133754,17.10153421296303
89,8,237.5213085133754,17.10153421296303
50,158,237.75626012037927,17.11845072866731
158,50,237.75626012037927,17.11845072866731
346,232,239.94302425306165,17.27589774622044
232,346,239.94302425306165,17.27589774622044
254,262,240.18726940382172,21.61685424634395
262,254,240.18726940382172,21.61685424634395
316,216,241.62938773702868,17.397315917066067
216,316,241.62938773702868,17.397315917066067
371,370,242.59204899304177,18.71424377946322
370,371,242.59204899304177,18.71424377946322
33,238,243.46031980533502,17.529143025984123
238,33,243.46031980533502,17.529143025984123
110,107,245.93250610451554,22.133925549406396
107,110,245.93250610451554,22.133925549406396
124,35,250.28015950326474,22.525214355293826
35,124,250.28015950326474,22.525214355293826
266,237,251.55354817837923,22.639819336054128
237,266,251.55354817837923,22.639819336054128
242,239,252.02023498153022,22.68182114833772
239,242,252.02023498153022,22.68182114833772
223,224,252.7357931303534,22.746221381731804
224,223,252.7357931303534,22.746221381731804
130,173,257.5326877154606,19.86680733804982
173,130,257.5326877154606,19.86680733804982
141,133,259.1713758818386,18.660339063492383
133,141,259.1713758818386,18.660339063492383
29,32,259.2278400992065,18.66440448714287
32,29,259.2278400992065,18.66440448714287
40,34,265.76704151708407,23.919033736537568
34,40,265.76704151708407,23.919033736537568
277,245,267.9047285896902,24.111425573072115
245,277,267.9047285896902,24.111425573072115
371,280,269.3553259660135,20.778839431663897
280,371,269.3553259660135,20.778839431663897
152,160,270.25267319431674,19.458192469990806
160,152,270.25267319431674,19.458192469990806
138,148,271.6864249554538,19.561422596792674
148,138,271.6864249554538,19.561422596792674
371,373,271.8811164766022,20.973686128195027
373,371,271.8811164766022,20.973686128195027
152,147,274.5867299785164,19.770244558453182
147,152,274.5867299785164,19.770244558453182
27,3,275.99497560282987,19.87163824340375
3,27,275.99497560282987,19.87163824340375
12,127,277.05751359760046,24.93517622378404
127,12,277.05751359760046,24.93517622378404
21,22,280.052088239266,20.163750353227154
22,21,280.052088239266,20.163750353227154
24,11,280.37236449453167,20.18681024360628
11,24,280.37236449453167,20.18681024360628
102,39,281.0018780718663,25.290169026467968
39,102,281.0018780718663,25.290169026467968
190,206,282.7589222690359,20.358642403370588
206,190,282.7589222690359,20.358642403370588
216,223,282.96924864226776,25.467232377804095
223,216,282.96924864226776,25.467232377804095
265,263,283.55918876907765,20.41626159137359
263,265,283.55918876907765,20.41626159137359
366,217,287.1294844115294,25.841653597037645
217,366,287.1294844115294,25.841653597037645
53,35,287.13330927091613,20.673598267505962
35,53,287.13330927091613,20.673598267505962
173,171,290.5459622705119,22.41354566086806
171,173,290.5459622705119,22.41354566086806
33,324,293.2534770401107,21.11425034688797
324,33,293.2534770401107,21.11425034688797
25,26,294.6137166935161,21.21218760193316
26,25,294.6137166935161,21.21218760193316
162,118,296.18469030871,21.32529770222712
118,162,296.18469030871,21.32529770222712
172,173,297.27286294169636,22.932477998359435
173,172,297.27286294169636,22.932477998359435
37,2,298.67595973427495,21.504669100867797
2,37,298.67595973427495,21.504669100867797
34,39,300.48042619175965,27.043238357258367
39,34,300.48042619175965,27.043238357258367
162,138,302.3605846444042,21.7699620943971
138,162,302.3605846444042,21.7699620943971
178,55,307.21925657466903,27.64973309172021
55,178,307.21925657466903,27.64973309172021
58,57,307.97555334903984,22.17423984113087
57,58,307.97555334903984,22.17423984113087
349,138,313.9500812813297,22.604405852255738
138,349,313.9500812813297,22.604405852255738
152,347,314.6057232919124,22.651612077017692
347,152,314.6057232919124,22.651612077017692
8,88,320.68516732385666,23.08933204731768
88,8,320.68516732385666,23.08933204731768
4,42,321.44258964084565,23.143866454140888
42,4,321.44258964084565,23.143866454140888
263,4,322.4624531129512,23.217296624132487
4,263,322.4624531129512,23.217296624132487
171,172,322.6343555380954,23.22967359874287
172,171,322.6343555380954,23.22967359874287
91,94,323.1768240473212,29.085914164258906
94,91,323.1768240473212,29.085914164258906
197,196,325.6637795367734,29.309740158309605
196,197,325.6637795367734,29.309740158309605
170,168,327.3338845286605,23.56803968606356
168,170,327.3338845286605,23.56803968606356
95,87,328.6225378184003,29.576028403656025
87,95,328.6225378184003,29.576028403656025
36,3,338.50050640497204,30.465045576447483
3,36,338.50050640497204,30.465045576447483
40,303,339.8802464763901,24.47137774630009
303,40,339.8802464763901,24.47137774630009
232,284,341.69489102717944,24.60203215395692
284,232,341.69489102717944,24.60203215395692
14,342,342.53964150476264,26.424486630367404
342,14,342.53964150476264,26.424486630367404
55,120,345.072223340656,24.845200080527235
120,55,345.072223340656,24.845200080527235
343,284,347.5021460191195,25.020154513376607
284,343,347.5021460191195,25.020154513376607
0,115,349.2165672576192,25.143592842548582
115,0,349.2165672576192,25.143592842548582
264,350,350.4812347967037,31.54331113170333
350,264,350.4812347967037,31.54331113170333
28,58,359.851162458584,25.90928369701805
58,28,359.851162458584,25.90928369701805
22,27,363.03672989137397,26.138644552178928
27,22,363.03672989137397,26.138644552178928
96,0,366.26202139220584,26.37086554023882
0,96,366.26202139220584,26.37086554023882
295,144,366.6152748288354,26.396299787676153
144,295,366.6152748288354,26.396299787676153
342,339,367.1099316466892,28.319909012744596
339,342,367.1099316466892,28.319909012744596
28,32,370.73885167861897,26.693197320860566
32,28,370.73885167861897,26.693197320860566
213,51,372.42908058825884,26.81489380235464
51,213,372.42908058825884,26.81489380235464
156,35,373.1796376935033,26.868933913932242
35,156,373.1796376935033,26.868933913932242
271,27,382.66805953332283,27.552100286399245
27,271,382.66805953332283,27.552100286399245
20,131,383.97710739296866,27.646351732293745
131,20,383.97710739296866,27.646351732293745
37,36,384.3229499596552,34.58906549636897
36,37,384.3229499596552,34.58906549636897
161,232,385.5669856972363,27.760822970201016
232,161,385.5669856972363,27.760822970201016
132,222,389.3363829414605,28.03221957178516
222,132,389.3363829414605,28.03221957178516
114,45,389.4041480185783,28.03709865733764
45,114,389.4041480185783,28.03709865733764
27,23,393.8188971446746,28.354960594416575
23,27,393.8188971446746,28.354960594416575
161,160,400.70124644599645,28.850489744111748
160,161,400.70124644599645,28.850489744111748
344,339,403.76893913706306,29.071363617868542
339,344,403.76893913706306,29.071363617868542
213,52,416.3774769742435,37.47397292768191
52,213,416.3774769742435,37.47397292768191
32,31,418.07415087469315,30.101338862977908
31,32,418.07415087469315,30.101338862977908
236,163,426.5323351771272,30.71032813275316
163,236,426.5323351771272,30.71032813275316
273,275,428.80282315047793,38.59225408354301
275,273,428.80282315047793,38.59225408354301
372,35,430.2346610834751,30.976895598010206
35,372,430.2346610834751,30.976895598010206
135,209,451.00702811639553,32.47250602438048
209,135,451.00702811639553,32.47250602438048
270,118,452.77487048825697,32.5997906751545
118,270,452.77487048825697,32.5997906751545
130,24,461.92764666001847,33.25879055952133
24,130,461.92764666001847,33.25879055952133
46,179,465.05911170592253,41.85532005353303
179,46,465.05911170592253,41.85532005353303
44,37,465.72739737233195,41.91546576350987
37,44,465.72739737233195,41.91546576350987
112,101,490.9977978945511,44.1898018105096
101,112,490.9977978945511,44.1898018105096
2,41,497.703720236684,35.83466785704125
41,2,497.703720236684,35.83466785704125
96,98,499.3732958278568,44.94359662450711
98,96,499.3732958278568,44.94359662450711
135,134,515.7747001165961,37.13577840839492
134,135,515.7747001165961,37.13577840839492
31,30,519.6556919962298,46.769012279660686
30,31,519.6556919962298,46.769012279660686
2,225,532.3741846247062,38.33094129297885
225,2,532.3741846247062,38.33094129297885
96,304,541.3555073972063,38.97759653259886
304,96,541.3555073972063,38.97759653259886
42,43,552.3700086523376,49.71330077871038
43,42,552.3700086523376,49.71330077871038
13,145,577.3667764848768,41.57040790691113
145,13,577.3667764848768,41.57040790691113
190,187,599.3762718690591,53.94386446821532
187,190,599.3762718690591,53.94386446821532
118,147,603.5303005545136,43.45418163992498
147,118,603.5303005545136,43.45418163992498
22,28,618.1386702998369,44.50598426158826
28,22,618.1386702998369,44.50598426158826
160,118,619.3976798046516,44.59663294593492
118,160,619.3976798046516,44.59663294593492
24,58,625.5249114559796,45.03779362483053
58,24,625.5249114559796,45.03779362483053
35,60,635.8943079685685,45.78439017373693
60,35,635.8943079685685,45.78439017373693
24,59,649.5710915005385,46.76911858803877
59,24,649.5710915005385,46.76911858803877
35,119,696.9377302279566,50.17951657641289
119,35,696.9377302279566,50.17951657641289
0,1,711.0590855355484,51.19625415855949
1,0,711.0590855355484,51.19625415855949
27,0,722.356336240974,52.009656209350126
0,27,722.356336240974,52.009656209350126
35,24,733.251482843478,52.794106764730415
24,35,733.251482843478,52.794106764730415
118,4,811.6246823836588,58.43697713162343
4,118,811.6246823836588,58.43697713162343
35,16,907.6680926713123,65.35210267233448
16,35,907.6680926713123,65.35210267233448
